"","denovo66","denovo174","denovo175","denovo170","denovo673","denovo253","denovo102","denovo165","denovo164","denovo167","denovo166","denovo161","denovo160","denovo163","denovo207","denovo365","denovo363","denovo362","denovo360","denovo369","denovo368","denovo92","denovo47","denovo337","denovo103","denovo371","denovo534","denovo532","denovo539","denovo254","denovo248","denovo249","denovo240","denovo241","denovo242","denovo243","denovo244","denovo245","denovo246","denovo63","denovo64","denovo98","denovo27","denovo26","denovo226","denovo224","denovo223","denovo473","denovo472","denovo471","denovo477","denovo475","denovo474","denovo479","denovo478","denovo138","denovo132","denovo130","denovo131","denovo136","denovo137","denovo134","denovo81","denovo83","denovo331","denovo333","denovo338","denovo187","denovo334","denovo335","denovo330","denovo339","denovo91","denovo96","denovo24","denovo23","denovo22","denovo21","denovo408","denovo271","denovo270","denovo273","denovo272","denovo275","denovo274","denovo277","denovo276","denovo279","denovo278","denovo93","denovo94","denovo238","denovo13","denovo17","denovo15","denovo162","denovo169","denovo36","denovo33","denovo38","denovo39","denovo220","denovo428","denovo420","denovo421","denovo422","denovo423","denovo424","denovo425","denovo426","denovo427","denovo218","denovo384","denovo387","denovo386","denovo381","denovo380","denovo383","denovo382","denovo389","denovo388","denovo653","denovo656","denovo655","denovo366","denovo364","denovo361","denovo601","denovo168","denovo143","denovo142","denovo147","denovo146","denovo145","denovo144","denovo309","denovo308","denovo304","denovo301","denovo300","denovo302","denovo232","denovo518","denovo519","denovo515","denovo516","denovo510","denovo511","denovo512","denovo513","denovo78","denovo79","denovo71","denovo75","denovo499","denovo491","denovo490","denovo493","denovo494","denovo497","denovo496","denovo77","denovo722","denovo84","denovo104","denovo86","denovo80","denovo82","denovo69","denovo68","denovo62","denovo61","denovo60","denovo67","denovo65","denovo237","denovo231","denovo230","denovo228","denovo229","denovo222","denovo221","denovo590","denovo593","denovo599","denovo531","denovo411","denovo410","denovo413","denovo412","denovo415","denovo414","denovo417","denovo416","denovo419","denovo418","denovo325","denovo324","denovo329","denovo391","denovo399","denovo110","denovo111","denovo112","denovo113","denovo114","denovo115","denovo117","denovo118","denovo119","denovo352","denovo353","denovo350","denovo351","denovo356","denovo357","denovo354","denovo355","denovo358","denovo6","denovo7","denovo34","denovo35","denovo30","denovo31","denovo32","denovo524","denovo527","denovo526","denovo523","denovo227","denovo225","denovo306","denovo199","denovo190","denovo191","denovo192","denovo193","denovo194","denovo195","denovo196","denovo197","denovo543","denovo1","denovo3","denovo4","denovo5","denovo8","denovo9","denovo257","denovo256","denovo251","denovo250","denovo259","denovo258","denovo771","denovo566","denovo18","denovo19","denovo10","denovo359","denovo73","denovo448","denovo449","denovo446","denovo447","denovo445","denovo442","denovo443","denovo440","denovo441","denovo129","denovo128","denovo121","denovo120","denovo123","denovo122","denovo125","denovo124","denovo127","denovo126","denovo90","denovo97","denovo95","denovo99","denovo141","denovo579","denovo576","denovo214","denovo219","denovo87","denovo313","denovo158","denovo154","denovo152","denovo323","denovo322","denovo321","denovo320","denovo327","denovo326","denovo692","denovo89","denovo247","denovo288","denovo289","denovo284","denovo285","denovo286","denovo287","denovo280","denovo281","denovo282","denovo283","denovo528","denovo40","denovo42","denovo44","denovo46","denovo48","denovo316","denovo317","denovo314","denovo315","denovo310","denovo205","denovo206","denovo209","denovo437","denovo436","denovo435","denovo434","denovo433","denovo432","denovo431","denovo430","denovo439","denovo438","denovo140","denovo660","denovo41","denovo43","denovo49","denovo177","denovo172","denovo173","denovo178","denovo179","denovo200","denovo378","denovo370","denovo372","denovo373","denovo374","denovo375","denovo376","denovo377","denovo208","denovo204","denovo201","denovo202","denovo203","denovo100","denovo509","denovo508","denovo502","denovo500","denovo507","denovo506","denovo70","denovo72","denovo74","denovo76","denovo239","denovo235","denovo234","denovo236","denovo233","denovo581","denovo586","denovo465","denovo466","denovo460","denovo461","denovo462","denovo463","denovo468","denovo469","denovo109","denovo108","denovo107","denovo106","denovo105","denovo101","denovo2","denovo149","denovo148","denovo341","denovo343","denovo342","denovo345","denovo344","denovo347","denovo346","denovo349","denovo348","denovo255","denovo252","denovo554","denovo557","denovo559","denovo550","denovo186","denovo185","denovo184","denovo183","denovo182","denovo181","denovo180","denovo189","denovo188","denovo305","denovo307","denovo303","denovo263","denovo260","denovo261","denovo266","denovo267","denovo264","denovo268","denovo269","denovo311","denovo25","denovo20","denovo29","denovo28","denovo45","denovo470","denovo476","denovo58","denovo59","denovo54","denovo459","denovo458","denovo454","denovo457","denovo456","denovo451","denovo450","denovo453","denovo452","denovo396","denovo394","denovo395","denovo392","denovo393","denovo390","denovo398","denovo644","denovo641","denovo642","denovo139","denovo133","denovo217","denovo215","denovo569","denovo159","denovo155","denovo156","denovo157","denovo150","denovo151","denovo153","denovo318","denovo319","denovo312","denovo116","denovo135","denovo299","denovo298","denovo293","denovo292","denovo291","denovo290","denovo297","denovo296","denovo295","denovo294","denovo488","denovo489","denovo482","denovo483","denovo480","denovo481","denovo486","denovo487","denovo484","denovo485","denovo732","denovo16","denovo85","denovo88","denovo56","denovo57","denovo55","denovo52","denovo53","denovo50","denovo51","denovo12","denovo11","denovo14","denovo213","denovo212","denovo211","denovo210","denovo216","denovo37","denovo405","denovo402","denovo403","denovo400","denovo401","denovo406","denovo407","denovo404","denovo409"
"Cancer21.2671",88,0,0,0,0,0,0,5,0,0,19,0,1,0,0,0,0,0,0,0,0,0,71,0,1095,14,74,0,0,230,0,0,0,0,0,0,0,0,0,0,0,222,47,1,24,0,0,86,0,2,0,1,0,0,0,0,3,0,1,0,0,91,84,1,0,0,3,1,0,0,0,0,0,2,23,3502,6463,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4131,32,73,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,0,0,383,0,0,0,0,0,0,0,0,0,0,1,0,0,34,5,0,0,0,0,1356,0,169,0,0,0,0,0,83,0,0,0,0,0,0,29,0,0,20,0,6,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,181,18,0,0,0,0,0,0,0,224,0,0,0,0,0,0,385,2,0,0,972,0,0,0,0,0,3,2165,1,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,3834,1091,137,9,1,0,986,30,64,0,0,0,0,1,110,2,1,0,680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,25,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1045,0,0,0,11,62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,40,0,0,6,0,26,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,7,0,0,0,109,0,0,0,0,0,157,0,0,0,1086,0,0,0,114,3,0,0,0,0,0,0,0,0,67,17,0,0,0,0,1,0,42,782,1,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,72,8,0,0,7,0,42,3,23,1589,0,0,158,0,7,0,0,0,0,0,577,0,2,0,0,4,0,0,5,0,0,0,0,0,0,242,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,134,0,0,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,623,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,20,66,18723,8,1,25,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Cancer22.2703",448,7,1,0,0,0,0,116,0,23,0,0,0,0,0,6,0,0,0,0,1,16,0,0,736,102,1,0,14,0,3,0,13,0,2,0,0,0,9,0,42,114,0,29,30,0,977,0,0,7,0,0,0,0,0,4,0,19,8,0,11,0,616,2,0,0,6,3,0,0,0,0,1,0,458,0,1667,0,7,0,0,0,0,0,312,1765,3,0,0,0,0,322,1,0,1593,36,45,1196,107,756,0,0,0,0,46,0,0,68,0,0,0,78,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,93,0,0,0,253,14,0,0,0,0,0,0,22,0,0,0,0,1,0,7,0,55,0,0,0,5,0,35,0,15,2,0,0,0,2,6,0,0,380,19,12,307,8,21,0,0,4,0,1,0,0,73,108,1163,0,3,0,0,0,0,0,1,0,0,1,0,0,123,171,0,0,0,0,1,376,0,0,0,0,6,95,0,0,66,0,5,0,0,0,0,25,17971,1,0,0,0,900,1,0,1,14,0,0,0,28,0,110,51,0,1,43,0,0,0,0,1481,10286,2,181,5995,350,0,0,642,44,3,0,0,3,0,70,2701,5,552,0,0,0,0,0,0,0,18,43,0,0,0,18,48,1,0,4,0,1,1,245,0,0,3,0,2,1,0,941,0,0,134,70,0,0,0,0,1,0,0,31,0,0,17,1,0,0,0,0,0,0,0,0,618,0,1,1,133,0,0,0,0,95,1,0,5,0,0,0,4,7,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,0,7,0,0,0,5,29,0,0,0,0,9,0,73,129,0,34,4,1968,0,0,0,0,0,0,28,8,0,0,5,11,0,2,0,1,0,0,1,3320,0,1,294,0,0,0,0,34,0,0,50,22,3,0,0,0,3,0,0,178,0,13,142,0,1,0,0,0,0,0,103,0,1,0,0,0,0,0,2,0,521,596,64,0,0,0,80,0,2,0,0,0,0,0,0,0,0,69,288,40,0,2,0,0,0,0,0,0,3429,463,0,0,8,0,0,30,21,142,0,0,0,0,0,0,0,3,0,245,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,2,0,2,0,6510,0,607,0,0,0,0,36,70,0,0,0,0,0,0,0,0,3
"Cancer23.2705",102,8,0,1,0,0,1,25,1,0,0,0,0,0,0,18,1,0,0,0,0,4,4182,0,4,0,5,0,0,6,1,0,5,1,51,3,0,0,0,0,0,209,11,410,0,0,0,0,0,0,34,0,0,0,0,1,0,180,435,0,3,0,0,3,0,0,21,4,0,0,0,6,0,0,6,10,871,719,0,0,0,0,0,0,18,0,0,0,0,47,0,1,1,4,1248,0,33,284,855,1,7,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,2,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,402,0,1,0,57,0,1,0,13,0,1,0,979,0,5,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,92,1,0,15,0,0,0,0,4,0,0,0,1302,185,0,0,0,1,7,0,466,0,4,0,1,0,0,0,17,1,43,31,2,3,0,0,0,0,8,3,0,0,0,0,0,0,0,8,5,0,0,10,0,0,1664,26,10,7734,2,2245,1,0,0,17,2,1,0,0,979,2,150,10,2417,1,0,0,0,2,0,0,0,0,0,3,1,12,94,0,38,8,1,0,0,1,1,77,3,0,0,0,0,0,0,0,0,2023,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1585,1,0,660,4552,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,1,0,0,0,0,0,1,0,0,0,0,133,0,0,0,0,103,0,1,142,0,0,0,0,0,0,0,408,0,3,1865,0,1,0,0,0,0,0,0,0,0,0,2,0,29,0,0,0,0,16,0,39,9338,1,0,0,0,0,0,0,84,0,0,0,4,0,0,0,0,0,2,0,0,0,932,0,0,151,23,0,1,0,0,0,0,31,0,0,0,0,0,9,10,5,444,1854,27,0,0,0,1,3,0,0,0,0,0,0,0,6,0,1,0,0,0,0,313,0,0,2,0,1,214,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,3229,1856,0,0,0,1,267,67,50,2549,4,1764,2,0,0,2998,0,0,12271,0,0,0,9,723,0,0,0,0
"Cancer24.2727",118,3,1,27,0,0,0,10,6,38,35,0,123,0,0,12,0,0,0,0,0,0,500,0,1,0,0,0,7,0,0,0,4,8,0,120,0,0,45,0,133,19,0,654,0,0,0,0,0,5,7,1,0,2,0,0,0,52,0,3,0,0,225,19,28,0,15,23,1,0,0,0,0,0,678,0,106,87,0,65,0,0,190,0,1,3,5,0,3,0,0,49,1,0,575,33,13,1,469,760,156,0,0,0,2,0,0,0,0,0,0,6,0,30,6,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,153,0,7,13,0,0,59,6,0,49,0,0,6,0,0,1,0,5,2,5,163,0,1492,13,0,3,1,4,3,0,14,769,0,123,0,0,39,8,115,87,136,18,0,7,14,32,15,6,0,18,10,5,0,0,0,0,0,0,0,3,4,25,19,27,0,0,2,0,1,0,3,111,29,31,127,352,41,3,284,0,1161,5,0,2,5,0,0,18,7,38,544,861,0,309,677,148,20,20,0,27,0,0,0,32,0,6,12,4,5,113,0,0,0,1539,735,1686,74,3838,1636,50,0,15,3,8,0,0,381,536,124,1353,9,37,0,0,0,0,0,101,33,0,45,0,0,429,0,0,296,0,1,0,71,0,51,0,0,2,0,2,0,22,0,7,2,78,0,0,0,0,0,1,0,0,97,0,0,0,0,0,24,0,16,23,0,6,0,288,3,0,89,3,0,0,4,12,0,19,172,0,0,22,0,0,0,0,0,115,0,0,0,0,390,1,0,0,0,0,0,10,0,2,0,0,0,0,16,0,13,1,15,45,75,0,48,0,0,2,0,0,0,228,191,19,0,94,1,0,0,0,0,0,0,1,6,0,0,0,3,0,0,0,0,338,0,42,162,0,200,40,0,0,0,0,0,41,0,0,2,2,0,0,0,0,22,0,588,0,3,51,0,0,9,3,0,2,0,6,116,33,11,0,685,103,25,700,349,833,172,52,0,4,0,236,244,3,0,0,703,0,0,0,0,0,0,1,9,0,30,0,0,0,0,0,0,1,1,0,0,2,5,0,76,308,0,0,14,0,0,0,24,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,253,0,0,0,27,2661,27,136,2,124,1711,1134,697,0,0,1,6,21,3,0,0,0,16,0,1,0,0,25
"Cancer25.2735",16,209,0,0,0,0,0,66,0,0,0,0,0,0,0,1,0,0,0,0,4,1106,2403,0,0,20,0,0,1,0,119,0,195,0,0,0,0,0,0,0,0,4,2,9,2,0,0,0,0,0,3,0,0,0,0,83,0,8,110,0,292,0,23,15,0,0,33,16,0,0,0,0,0,0,2,0,21,0,7,0,0,0,5,0,160,0,0,0,0,0,0,40,0,0,258,0,170,0,6,0,1,0,0,0,1,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,21,0,0,0,87,0,0,90,776,0,401,1,115,1090,1043,8,0,0,9,0,37,19,0,0,0,0,0,0,771,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,355,1,61,0,2,0,33,0,0,127,19,0,1,0,0,5,4370,1274,0,0,13,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1666,3910,96,7878,298,187,0,0,0,0,19,0,0,0,120,2,965,27,0,0,0,0,1,0,0,0,0,0,0,0,0,728,32,0,1,351,0,3,0,0,1821,0,134,0,0,0,0,255,0,1,0,1,0,0,0,0,95,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,242,0,2,0,1367,0,0,0,0,3,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3744,0,0,0,0,0,0,0,1,0,0,61,0,0,0,0,0,0,35,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,247,0,19,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,62,0,0,2,15,0,0,0,0,0,0,59,0,0,1,0,0,0,0,23,1203,95,4,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,220,0,0,26,0,1112,1,0,0,0,0,0,0,124,1,0,0,0,0,0,1,0,22,0,0,0,0,0,1,0,0,0,0,1,658,0,0,1,0,1,12,9,55,10,692,0,0,0,0,0,0,13,0,0,0,22,0,0,0,0,0
"Cancer26.2763",0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,4,0,0,0,0,2,0,2554,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382,0,0,0,0,0,0,3,0,79,0,0,0,0,62,12,0,0,0,1,2,0,0,26,12,0,0,0,112,0,9005,0,1,1,57,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,19,0,1,0,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,81,2,0,160,3,1,0,0,0,3149,1,42,0,22,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,148,0,0,0,0,0,0,0,15,0,3,0,0,0,1,258,0,0,18,0,0,1,0,0,0,0,0,99,583,0,0,0,0,0,2759,146,22,878,151,1493,0,0,0,36,5,5,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46,0,1,0,0,1,0,0,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,15,99,0,189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,30,1,5,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1690,2000,0,0,0,0,0,0,0,6,0,0,0,20,0,0,0,0,0,8,0,0,0,0,0,0,39,5,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,566,1,0,0,0,5,0,0,2,0,0,0,1112,0,312,0,1,1,0,0,0,0,0,198,0,0,0,0,134,0,0,0,0
"Cancer27.2771",282,0,144,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1011,0,720,14,6,0,62,0,0,0,131,0,0,0,0,0,0,0,0,108,0,49,0,0,0,0,0,25,0,0,0,0,228,0,0,6,8,0,1,0,372,10,0,0,27,20,0,0,0,113,0,1,0,7,81,0,1,0,0,0,0,0,258,0,0,0,0,0,0,804,0,0,780,0,0,0,837,0,404,0,0,0,2,0,0,0,0,0,0,89,0,0,0,0,0,93,6,6,0,0,17,0,0,19,10,0,2,0,0,0,4,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,108,0,0,101,15,0,278,0,0,13,0,3,0,0,6,0,0,5,216,0,0,0,0,0,0,0,8,0,0,11,0,0,0,71,0,4,0,0,0,162,0,438,0,18,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2666,663,219,0,13,157,0,0,0,1,0,294,0,0,4,124,0,0,0,0,7947,4090,6,1876,1846,1453,12,0,9,2,15,0,0,0,2,1961,9,26,485,4,0,0,0,0,0,0,7,0,0,0,0,0,320,0,0,0,1,2258,0,0,0,3,0,0,0,0,12,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,20,1,594,1,6970,181,230,0,0,0,0,1,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,2,11,4,0,0,14,1079,0,0,0,280,0,0,0,0,15,0,83,14,66,137,25,2,0,0,0,0,0,0,3,16,2,0,0,0,0,0,0,0,19,0,22,155,6,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,1,0,61,0,0,0,116,0,21,0,23,0,0,0,39,2,38,0,0,1,0,0,1,1395,0,1852,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,31,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,99,402,9,0,0,0,0,5,0,1,2,30,0,1,0,0,0,0,0,317,18,0,1,8,1318,74,0,0,0,0,86,506,9,0,0,10,0,0,0,0,0
"Cancer28.2777",0,0,0,0,0,0,0,0,67,109,0,2,0,0,0,0,0,0,0,0,0,0,3,35,0,19,3,0,0,0,0,0,5,0,0,0,0,0,0,0,1874,9,0,7,0,0,0,0,264,0,0,0,0,0,0,0,0,6,1,0,1,0,37,1,24,0,2,0,0,0,0,13,0,0,90,10167,0,0,2,48,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,51,104,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,20,0,0,0,0,0,0,81,0,0,2,0,0,0,45,2,0,0,0,0,0,114,0,1,0,0,21,0,0,0,0,3,0,1709,5,0,140,0,62,53,0,0,0,0,3,0,0,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,272,3,0,4,0,0,36,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,361,1423,780,2,78,33,0,0,56,41,0,0,0,0,330,25,309,1,45,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1189,0,0,72,0,0,0,0,0,0,0,1,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,15,0,0,1,34,0,0,0,1,4,0,0,0,0,0,0,1,0,0,17,0,0,23,2,0,0,42,0,12,0,0,0,70,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,330,280,0,11,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1383,0,19,0,0,0,0,0,26,0,3,7,0,2,39,0,0,0,56,156,14,0,0,5,0,5,0,0,0,128,0,0,0,0,0,0,0,0,0,145,1,208,2,13,1,0,0,571,0,0,36,0,0,0,2,0,0,0,0,0,21,7,0,0,0,0,178,0,0,0,5,2339,0,0,13,0,119,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,321,0,0,0,2825,119,219,0,0,0,0,3,4,0,0,0,0,0,1,31,0,0
"Cancer29.2801",26,0,0,0,0,0,0,15,2,1,0,0,0,0,0,17,0,0,0,0,8,1,193,0,0,6,7,0,0,0,0,0,0,0,122,0,0,0,0,0,11,8,1,1024,0,0,0,0,6,0,3,15,0,0,0,0,0,20,137,0,0,0,7,8,0,0,35,35,0,0,0,0,0,0,0,90,32,0,0,1,0,0,0,0,15,3,0,0,60,0,0,0,0,2,3202,0,3,0,27,0,107,0,0,0,10,0,0,0,0,0,0,75,1,0,1,0,0,0,81,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,10,0,0,0,0,0,0,0,67,0,44,0,0,8,1,0,382,0,0,2,0,0,5,0,7,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,1254,0,0,131,0,0,0,0,1,0,2,0,0,6,0,0,4,0,26,17,13,1,0,856,1622,0,2,8,0,5,0,0,0,0,0,0,0,0,5,5,28,1,0,0,0,9420,812,140,120,3356,3150,0,0,2,13,8,0,0,1,89,0,1152,11,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,9,0,0,1,0,0,0,0,3,1,0,31,0,0,0,539,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,12,0,0,34,0,0,0,358,0,399,0,0,0,3,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,13,854,0,0,0,0,0,0,5,0,0,0,0,2,6,0,0,0,0,0,0,0,258,80,0,0,0,0,3,0,170,107,15,196,0,0,0,0,0,0,0,0,0,6,0,0,0,38,0,1210,0,0,0,0,22,300,96,0,0,0,0,0,0,8,0,0,1,10,0,0,462,0,0,0,1,11,0,236,0,0,22,3,10,0,1,0,0,0,31,0,0,1,0,0,0,80,5,787,1599,5,0,0,9,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,5,38,7,1,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,1,290,0,0,8,0,1,1,2,1,9,2530,777,0,0,0,0,0,356,0,0,0,10,0,0,1,1,0
"Cancer30.2863",668,14,0,0,0,0,0,0,0,96,14,696,0,0,0,13,78,0,0,0,0,77,1369,0,0,42,0,0,0,0,7,0,15,98,1,0,0,0,100,0,222,13,0,407,0,0,0,0,0,0,6,1,12,0,3,1,214,16,0,0,20,0,46,10,48,0,3,0,0,0,0,0,1081,1,126,57,1502,1912,3,0,0,0,48,58,0,0,0,0,24,0,0,0,0,0,412,83,22,54,537,400,188,1,0,0,0,0,0,2,0,69,0,0,258,10,56,0,0,0,0,0,0,0,0,0,0,0,1,0,287,0,0,36,8,6,0,0,11,0,0,52,0,0,0,0,0,0,0,37,0,1,0,0,0,1,8,4,20,8,1,24,0,50,1,19,0,2573,68,49,1,620,10,109,6,1,1,0,2,6,0,81,28,14,0,0,0,0,0,0,0,0,56,12,2,0,23,0,0,0,0,309,11,0,276,0,42,0,496,25,13,1,0,30,0,1,0,71,1,44,0,0,1953,219,0,565,1100,2131,10,3,0,0,0,16,0,0,0,0,14,133,13,313,0,198,0,469,2653,5085,23,234,53,14,303,16,7,0,5,0,0,806,2834,973,2,27,0,0,0,0,0,35,0,0,0,0,0,191,61,0,15,60,41,1,1133,0,426,105,61,8,0,0,0,34,116,0,0,35,0,0,0,0,0,5,0,0,117,0,0,0,2,239,23,0,2,168,0,0,0,147,0,0,0,1104,0,0,27,1,0,27,69,8,0,0,0,0,2,0,1,0,0,7,0,0,994,2692,465,108,0,3806,20,41,12,5,0,0,27,0,0,0,0,1,6,0,14,0,27,0,0,0,0,0,0,166,956,251,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1209,0,0,851,54,75,0,0,0,1,0,5,20,0,7,12,0,0,0,0,0,41,0,45,0,0,46,0,1,152,0,0,0,0,1,0,5,0,0,0,0,122,461,6707,1994,169,23,1,0,0,867,0,5,0,0,0,109,0,0,5,7,0,186,23,54,24,0,0,0,0,0,134,190,3,1,0,15,23,0,80,217,0,0,0,195,0,0,259,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,17,0,1,0,15,0,41,1,341,0,11,0,0,388,0,105,0,306,172,0,0,0,0,10,0,64,0,0,0,0,20,65,0,28
